_id,jobUrl,isFullRemote,isPartner,companyId,longitude,latitude,cityCategory,stateCategory,tier,logoImg,activeFrom,expiresOn,companyWebsiteLink,candidateContactWay,redirectJobUrl,company,address,actualCity,postalCode,companyType,companySize,hasVisaSponsorship,language,perkKeys/0,perkKeys/1,perkKeys/2,offerStockOrBonus,name,jobType,expLevel,annualSalaryFrom,annualSalaryTo,techCategory,technologies/0,technologies/1,technologies/2,technologies/3,technologies/4,filterTags/0,filterTags/1,filterTags/2,filterTags/3,filterTags/4,filterTags/5,filterTags/6,filterTags/7,filterTags/8,perkKeys/3,perkKeys/4,perkKeys/5,perkKeys/6,technologies/5,technologies/6,technologies/7,disableMethodology,technologies/8,technologies/9,technologies/10,technologies/11,technologies/12,technologies/13,technologies/14,technologies/15,technologies/16,technologies/17,technologies/18,technologies/19,technologies/20,technologies/21,technologies/22,technologies/23,technologies/24,technologies/25,technologies/26,technologies/27,filterTags/9,filterTags/10,filterTags/11,filterTags/12,filterTags/13,filterTags/14,filterTags/15,filterTags/16,filterTags/17,filterTags/18,filterTags/19,filterTags/20,filterTags/21,filterTags/22,filterTags/23,filterTags/24,filterTags/25,filterTags/26,filterTags/27,perkKeys/7,perkKeys/8,perkKeys/9,perkKeys/10,perkKeys/11,perkKeys/12,filterTags/28,filterTags/29,filterTags/30,filterTags/31,filterTags/32,filterTags/33,filterTags/34,perkKeys/13,perkKeys/14,perkKeys/15,perkKeys/16,perkKeys/17,perkKeys/18,perkKeys/19,perkKeys/20,perkKeys/21,perkKeys/22,perkKeys/23,companyPageUrl,cpc,isPaused,technologies/28,technologies/29,technologies/30,technologies/31,technologies/32,technologies/33,technologies/34,technologies/35,technologies/36,technologies/37,filterTags/35,filterTags/36,filterTags/37,technologies/38,technologies/39,technologies/40,technologies/41,filterTags/38,filterTags/39,filterTags/40,filterTags/41
64a2abdffc6709238792322f,A-Thingz-Solutions-Private-Limited-Java-Full-Stack,true,true,,-83.2460432,42.4771691,Detroit,Michigan,premium,,2023-07-03T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/04157bedb0755dee/74dcf5bad2bb7af7fee77cae0dfc3e04a8fabee80fa3a46d500aaa93ade98faf/7985898892702321,A Thingz Solutions Private Limited,Town Center 2000,Remote,48075,Services,50-200,No,English,,,,false,Java Full Stack,Part-Time,Regular,150000,200000,Java,CSS,ESB,Hibernate,JPA,Java,CSS,ESB,Hibernate,JPA,Java,JavaScript,Oracle,React,Redux,,,,,JavaScript,Oracle,React,true,Redux,SOAP,Siebel,TIBCO,Webpack,XML,,,,,,,,,,,,,,,SOAP,Siebel,TIBCO,Webpack,XML,Fullstack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64353c35537d482c2513956f,Northrop-Grumman-Principal-Embedded-Software-Engineer-Top-Secret-andor-SCI-Clearance-required,false,true,,-118.379415,33.8987088,Los-Angeles,California,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/6e2b6962f64e6f07/82cc48c08dc6b06a7abd7e7feebb9a5a8ab14857e72b6402a7183f86e7473033/7985898892702321,Northrop Grumman,Aviation Boulevard 3400,Manhattan Beach,90266,Product,5k+,No,English,,,,false,Principal Embedded Software Engineer (Top Secret and/or SCI Clearance required),Full-Time,Lead,104600,157000,C++,Embedded,Hardware,HTTP,Java,Linux,Embedded,Hardware,Linux,C++,HTTP,Java,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64468482b40e0b0310f8aad7,Chesterfield-County-VA-Application-Development-Engineer,false,true,,-77.578509,37.3859982,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ba2326bcae699fcdfb958738d4733834,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/7c1c36472b56a10d/f225ea415cb3c98ac775066f988e2c987850be4fe2f0d2b987e0dd63def5a62a/7985898892702321,"Chesterfield County, VA",Powhatan Trail,Chesterfield,23832,Product,1k-5k,No,English,,,,false,Application Development Engineer,Full-Time,Junior,87950,118732,JavaScript,API,Architect,C#,CI/CD,Cloud,CI/CD,Cloud,GIS,JavaScript,Mobile,Network,Security,Web,ASP.NET,,,,,CSS,GIS,IaaS,true,JavaScript,Mobile,Network,OOP,PaaS,React,SQL,Security,Vue,Web,UX UI Design,ASP.NET,,,,,,,,,API,Architect,C#,CSS,IaaS,OOP,PaaS,React,SQL,UX UI Design,Vue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64490038cfbbc38059ae1d6c,The-Travelers-Companies-Inc-Sr-Scrum-Master---Hartford,false,true,,-72.67290163,41.7646124,Hartford,Connecticut,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/69c81a0ba7a28b268f37d4fa0546e4c1,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/6414eaca1d51d7e0/6ce52b39bd5d38b42a2539b045cd031e8c72ff4a2b2669e38a1c0c5433673d58/7985898892702321,"The Travelers Companies, Inc.",Tower Square 1,Hartford,06103,Product,5k+,No,English,,,,false,Sr. Scrum Master - Hartford,Full-Time,Regular,100600,166100,Business,HTTP,Kanban,,,,HTTP,Kanban,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64623d9b615f6b05e64ae2f7,Jobot-Salesforce-Developer,false,true,,-96.83006731,32.96047785,Plano,Texas,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3f9c17f01b23d7e4a2a84f82ebaaaddc,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/00893991698ac49a/5d10887ce000b352fc2927542b603d1b7cc934cee4cd6b2fd0010c148617c370/7985898892702321,Jobot,Addison Road 15416,Addison,75001,Services,1k-5k,No,English,,,,false,Salesforce Developer,Full-Time,Regular,120000,125000,JavaScript,Jasmine,SQL,Salesforce,Web,,Jasmine,SQL,Salesforce,Web,JavaScript,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
6463551e5fcf52152d0c1078,Jobot-DevOps-Engineer,false,true,,-87.6244212,41.8755616,Chicago,Illinois,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3f9c17f01b23d7e4a2a84f82ebaaaddc,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/520ae9ce52b159e7/b512e5c883acb1a4952fce249a443ed65b399735aaa4f4a1986cbb60fb74e396/7985898892702321,Jobot,South Michigan Avenue 500-510,Chicago,60605,Services,1k-5k,No,English,,,,false,DevOps Engineer,Full-Time,Regular,140000,220000,DevOps,CI/CD,DevOps,Docker,ELK,GitLab,CI/CD,DevOps,Docker,ELK,GitLab,Kubernetes,Linux,Nexus,Python,,,,,Kubernetes,Linux,Nexus,true,Python,VMware,Web,,,,,,,,,,,,,,,,,,VMware,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64635ad95fcf52152d0c10c7,Federal-Reserve-Bank-of-Richmond-Senior-Full-Stack-Developer-Network,true,true,,-77.44059233,37.53567635,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/94ef3856285b9858144973488ae1290f,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/f000ca7e9d60b51b/0a9392cec1ae2ba4f58489029f0fc014e190b6c9d689040c780cb8bd95675d07/7985898892702321,Federal Reserve Bank of Richmond,East Byrd Street 701,Remote,23219,Product,1k-5k,No,English,,,,false,Senior Full Stack Developer (Network),Full-Time,Senior,104000,143000,DevOps,Ansible,CI/CD,Cloud,DevOps,Firewall,CI/CD,Cloud,DevOps,Firewall,Java,JavaScript,Load Balancing,Network,Python,,,,,Java,JavaScript,Load Balancing,true,Network,Python,Security,,,,,,,,,,,,,,,,,,Security,Ansible,Fullstack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
647873d6b31f4603242299ef,Peraton-Cyber-Cloud-Architect,false,true,,-77.1162367,38.8811731,Arlington,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e4d2565f229d0d881baf4d45ca096828,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/8f1105ddd7f81c76/17583f2da894787b2f3e61396e552da65466e2873ff47a354b74b5c1ed0d17e9/7985898892702321,Peraton,North Glebe Road 950,Arlington,22203,Services,5k+,No,English,,,,false,Cyber Cloud Architect,Full-Time,Regular,190000,304000,IT,Architect,Azure,Cloud,Mobile,Security,Architect,Azure,Cloud,Mobile,Security,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
647de7714ea00d094e3def5a,Northrop-Grumman-Manager-Systems-Engineering-3---Change-Integration-Manager,false,true,,-80.6371513,28.106471,Melbourne,Florida,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/1658c2c87e5a13c1/2c22e2b987e51b0adfe0dd4dc634528142e3fdd84cc65debd7b442778a54ed14/7985898892702321,Northrop Grumman,General Aviation Drive,Melbourne,32901,Product,5k+,No,English,,,,false,Manager Systems Engineering 3 - Change Integration Manager,Full-Time,Regular,152100,228100,System,Hardware,HTTP,SAP,,,Hardware,SAP,HTTP,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
647f1404b2b8278440f9346f,Northrop-Grumman-Principal-Engineer-Software-Quality---CMMI-Process-Analyst,false,true,,-71.27758078,42.14084295,Boston,Massachusetts,premium,,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/741f379978df6813/c626676f4ccc7d494c717b18708bc8825c0744728ce46e3a5a09f46ec6b47eff/7985898892702321,Northrop Grumman,Lincoln Road 75,Walpole,02081,Product,5k+,No,English,,,,false,Principal Engineer Software Quality - CMMI Process Analyst,Full-Time,Lead,95000,142000,IT,HTTP,Security,,,,HTTP,Security,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
649427b271b53d6966a29c86,Northrop-Grumman-Manager-Software-Engineering---Roy,false,true,,-112.0403552,41.1583822,Ogden,Utah,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/40a005df880cf252/49bb92ffd2708a61d8bd741e5417eb195933eab6eacbeca8edfb748be90ee32d/7985898892702321,Northrop Grumman,South 2550 West 5770,Roy,84067,Product,5k+,No,English,,,,false,Manager Software Engineering - Roy,Full-Time,Regular,106400,159600,Manager,C#,Hardware,HTTP,Java,Kanban,C#,Java,Kanban,Network,Python,Hardware,HTTP,,,,,,,Network,Python,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
649d577f22905e9b6234aba1,eTeam-Inc-Embedded-Software-Engineer-2,false,true,,-89.5678728,40.8155926,Peoria,Illinois,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/01323724f4f6ad4b706d435325b00794,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/0063e259da10db8c/5c113f9a1d73b0e997ad0c803dbf3631cf46d366eae622216ffb727fd57401f7/7985898892702321,eTeam Inc,North Galena Road 10505,Mossville,61552,Services,1k-5k,No,English,,,,false,Embedded Software Engineer 2,Contract,Junior,93600,104000,C++,Embedded,Hardware,Network,,,Embedded,Network,C++,Hardware,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
649d57cd22905e9b6234aba4,Jacksons-Food-Stores-Inc-Service-and-Technical-Support-Specialist,false,true,,-116.253351,43.589495,Boise,Idaho,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9380aa17b4bacf337cd6fadf9ccea96c,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/304148b05f066b9a/cf6d7ef7d30e5a6262bc440b6c4a30f2b252f8f0a32653dbeebaf36f36b6022f/7985898892702321,"Jacksons Food Stores, Inc.",West Overland Road 5797,Boise,83705,Services,500-1k,No,English,,,,false,Service and Technical Support Specialist,Full-Time,Regular,40560,81120,Support,ARM,Hardware,Jackson,Windows,,ARM,Hardware,Jackson,Windows,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
649d583322905e9b6234abab,Peraton-Scientific-Software-Developer,false,true,,-77.1178538,38.9814093,Annapolis,Maryland,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e4d2565f229d0d881baf4d45ca096828,2023-07-02T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/9db1cb47b5995133/85d6a8843e7b7794275fdcd5e5443e6e6931a6161866e134e83c1a5d0b117347/7985898892702321,Peraton,Midhill Street,Bethesda,20817,Services,5k+,No,English,,,,false,Scientific Software Developer,Full-Time,Regular,66000,106000,Java,Java,Security,Sonar,WebServices,,Java,Security,Sonar,WebServices,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64353b84537d482c2513955d,Northrop-Grumman-Deputy-Chief-Engineer--EOIR,false,true,,-88.0340713,42.08782,Chicago,Illinois,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/71b4f849c533dfb5/99baf4d694440731c2a1ee3af33717530de7b26fda9daebf5a776e9da19713a9/7985898892702321,Northrop Grumman,Hicks Road 2105,Rolling Meadows,60008,Product,5k+,No,English,,,,false,Deputy Chief Engineer- EO/IR,Full-Time,Regular,123800,185800,GameDev,Hardware,HTTP,Matlab,Security,,Security,GameDev,Hardware,HTTP,Matlab,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
644657e275275245f714962f,AppleOne-SW-Engineer,false,true,,-105.1136453,39.9240892,Boulder,Colorado,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/5c1f7f69fd891e50403c61d2b82aba59,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/001e6614e80c77f4/13acc27364dee919007917353d9a156695ea28208009c7b02dd3325f012315be/7985898892702321,AppleOne,Interlocken Boulevard 380,Boulder,80021,Services,1k-5k,No,English,,,,false,SW Engineer,Part-Time,Senior,83200,114400,GameDev,Hardware,IBM,IBM Mainframe,Linux,Unix,Hardware,Web,Windows,GameDev,IBM,IBM Mainframe,Linux,Unix,,,,,,Web,Windows,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
64467fe0b40e0b0310f8aa8e,The-Travelers-Companies-Inc-Architect,false,true,,-72.67290163,41.7646124,Hartford,Connecticut,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/69c81a0ba7a28b268f37d4fa0546e4c1,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/d47cbc91ff566ea9/899a344f8d9be831f1c07fa43f4dcfa17a07d7cc66e24e7f60e153f5fd45a877/7985898892702321,"The Travelers Companies, Inc.",Tower Square 1,Hartford,06103,Product,5k+,No,English,,,,false,Architect,Full-Time,Senior,112300,185300,IT,API,AWS,Architect,Azure,Business Intelligence,API,AWS,Architect,Azure,Business Intelligence,Cloud,DevSecOps,GCP,HTTP,,,,,Cloud,DevSecOps,GCP,true,HTTP,Security,,,,,,,,,,,,,,,,,,,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
644680b2b40e0b0310f8aa9a,Sealing-Technologies-Software-Engineer,false,true,,-76.81082494,39.1890704,Baltimore,Maryland,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3ab1b20f1917fe833706067813f0fd90,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/015a0ee48a74e8e9/82061505189c958f91ac6ffc4b5d43bf285c322b8800c2acd81ddcb1d89e5af6/7985898892702321,Sealing Technologies,Alexander Bell Drive 6740,Columbia,21046,Product,50-200,No,English,,,,false,Software Engineer,Full-Time,Senior,61000,86000,System,Ansible,Bash,Linux,RHEL,Security,Ansible,Bash,Linux,RHEL,Security,System Engineer,VMware,,,,,,,System Engineer,VMware,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
6458c9430ae63cfc273dc966,Battelle-Principal-Human-Factors-Engineer,true,true,,-83.0214085,39.9895904,Columbus,Ohio,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/4cc3e771546b998dfa6ad3825b3990b6,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/addfc820f7d7b27b/40e380ae73a76faff16cebc74b2166117911a5e9b9d37fe0aae676720bde321f/7985898892702321,Battelle,King Avenue 505,Columbus,43201,Product,5k+,No,English,,,,false,Principal Human Factors Engineer,Full-Time,Lead,91000,128000,GameDev,Security,,,,,Security,GameDev,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
6458cce80ae63cfc273dc98b,Jaipur-Rugs-Company-Private-Limited-Software-Quality-Assurance-Engineer,true,true,,-84.67602696,34.0655548,Atlanta,Georgia,premium,,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/d83cd66a84678d29/bc975349bed03af685e9bf7e9787ffec5b0c23d3a5981103e49c1c21cb9f128e/7985898892702321,Jaipur Rugs Company Private Limited,South Main Street,Remote,30101,Product,500-1k,No,English,,,,false,Software Quality Assurance Engineer,Full-Time,Regular,120000,500000,IT,.NET Framework,API,Cloud,CRM,ERP,.NET Framework,API,Cloud,CRM,ERP,JIRA,Linux,Magento,PHP,,,,,JIRA,Linux,Magento,true,PHP,REST,Salesforce,Web,Windows,ASP.NET,,,,,,,,,,,,,,,REST,Salesforce,Web,Windows,ASP.NET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
645a2b4e47616cdf95492888,Northrop-Grumman-Staff-Vehicle-Performance--Sizing-Engineer,false,true,,-118.3743445,33.8912477,Los-Angeles,California,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/664dfeb983ace712/96910b1867058c13942c66ea00d036bef7301e0a4838595a63edf0064555b431/7985898892702321,Northrop Grumman,Space Park Boulevard,Redondo Beach,90278,Product,5k+,No,English,,,,false,Staff Vehicle Performance & Sizing Engineer,Full-Time,Lead,161000,241400,Python,HTTP,Linux,Matlab,Python,,HTTP,Linux,Matlab,Python,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
645b80faf6af55684904c679,Northrop-Grumman-Sr-Principal-Engineer---Product-EOIR,false,true,,-117.1272186,32.8279296,San-Diego,California,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ee84463303457401f82a25979ae3b1c3,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/e3e1034adc0ad010/fc2516fa45a63db5d5c9a7ca2bb07ab6ad3e7a09ccd041b43d629aa4cc4e0bfd/7985898892702321,Northrop Grumman,Lightwave Avenue 9393,San Diego,92123,Product,5k+,No,English,,,,false,Sr Principal Engineer - Product EO/IR,Full-Time,Lead,129700,194500,SAP,HTTP,SAP,Security,,,HTTP,SAP,Security,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
645b983cf6af55684904c752,CAD-Engineering-Resources-Inc-Module-Design-Release-Engineer,false,true,,-83.0726102,42.6391866,Detroit,Michigan,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/ef2c4166f6899b3fe60d7d8e94916762,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/42739998eab5d6be/030f794e9160af0994a7204f5be68f99bfd14f1bd2a2aabe94a7e4db84aba384/7985898892702321,"CAD Engineering Resources, Inc.",Auburn Road 4025,Lake Orion,48317,Product,<50,No,English,,,,false,Module Design Release Engineer,Full-Time,Senior,85000,130000,GameDev,,,,,,GameDev,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
646b3ba365d4aefbe5b02f88,JPMorgan-Chase-Bank-NA-cxLoyalty---Infrastructure-Architect,false,true,,-73.5365946,41.0573297,Stamford,Connecticut,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/1b21b609343e678067d5f800204de917,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/a68e4369a86528a1/ec12ed4528312ba256dc94ad2c3b2b3b5bc267805ae2763cc33ff0dc318b1b5c/7985898892702321,"JPMorgan Chase Bank, N.A.",Prospect Street 45,Stamford,06901,Services,50-200,No,English,,,,false,cxLoyalty - Infrastructure Architect,Full-Time,Senior,145000,145000,IT,Active Directory,Architect,Azure,Cloud,Hardware,Architect,Azure,Cloud,Network,Oracle,SQL,DDD,Active Directory,Hardware,,,,,IAM,LDAP,Network,true,Oracle,SQL,Windows,DDD,,,,,,,,,,,,,,,,,IAM,LDAP,Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
647f14d3b2b8278440f93477,Inficare-Health-Service-Desk-Analyst,false,true,,-77.45013928,38.99961335,Richmond,Virginia,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/b4962b5278af9ab8b6039dc806472065,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/7499fa5490ae248f/c57109bb506b5fa43b49d3111140ff955e03d5aceee31bc17960806323df4942/7985898892702321,Inficare Health,Broderick Drive 22271,Colonial Heights,20166,Services,50-200,No,English,,,,false,Service Desk Analyst,Contract,Senior,47840,49920,GameDev,Active Directory,Hardware,Security,Windows,Office 365,Active Directory,Hardware,ITIL,Security,Windows,Office 365,GameDev,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
649308434b433274d4d6bfef,Peraton-Software-Engineer---Mission-Planning-Systems,false,true,,-80.65313688,28.08760695,Melbourne,Florida,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e4d2565f229d0d881baf4d45ca096828,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/434f9a9573dee877/8a6fa18d54b8f4882679565ec6fe82f5b3d480c00ff16ece516ee5c79b71054e/7985898892702321,Peraton,Evans Road 1235,Melbourne,32901,Services,5k+,No,English,,,,false,Software Engineer - Mission Planning Systems,Full-Time,Regular,66000,106000,System,AWS,CI/CD,Cloud,DevSecOps,Java,AWS,CI/CD,Cloud,DevSecOps,Java,Linux,RHEL,Security,Web,,,,,Linux,RHEL,Security,true,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
6494248271b53d6966a29c34,Booz-Allen-Hamilton-Software-Engineer-Senior,false,true,,-76.77193175,39.12347305,Baltimore,Maryland,premium,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/de0f3bdf6ce3240922d16b12b58c772c,2023-07-01T00:00:00.000+02:00,,,CompanyWebsite,https://www.indeed.com/tmn/ccs/7f678cde16eb0c09/4fe366aff600936a212237bbf6dad12025b0999698cff3ce526a6176411914f0/7985898892702321,Booz Allen Hamilton,Sentinel Drive 304,Fort Meade,20701,Services,5k+,No,English,,,,false,"Software Engineer, Senior",Full-Time,Senior,81800,186000,JavaScript,AWS,Angular,Ansible,Azure,Bash,AWS,Ansible,Azure,Cloud,Docker,Git,GitLab,Java,Jenkins,,,,,Cloud,Docker,Git,true,GitLab,Hibernate,Java,JavaScript,Jenkins,Kubernetes,Linux,Machine Learning,MySQL,Perl,Python,Scala,Security,Spark,SVN,Terraform,,,,,Kubernetes,Linux,Machine Learning,MySQL,Python,Scala,Spark,SVN,Terraform,Angular,Bash,Hibernate,JavaScript,Perl,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,
